"assignment_name","assignment_url","starter_code_url","github_username","roster_identifier","student_repository_name","student_repository_url","submission_timestamp","points_awarded","points_available"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","duny31030","","learn_rust_rustlings-duny31030","https://github.com/LearningOS/learn_rust_rustlings-duny31030","2022-07-04 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","996666925","","learn_rust_rustlings-996666925","https://github.com/LearningOS/learn_rust_rustlings-996666925","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","huangzixun123","","learn_rust_rustlings-huangzixun123","https://github.com/LearningOS/learn_rust_rustlings-huangzixun123","2022-07-12 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","IxaKylin","","learn_rust_rustlings-IxaKylin","https://github.com/LearningOS/learn_rust_rustlings-IxaKylin","2022-07-12 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Weijun-H","","learn_rust_rustlings-Weijun-H","https://github.com/LearningOS/learn_rust_rustlings-Weijun-H","2022-07-08 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","zgzhmry","","learn_rust_rustlings-zgzhmry","https://github.com/LearningOS/learn_rust_rustlings-zgzhmry","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","anatasluo","","learn_rust_rustlings-anatasluo","https://github.com/LearningOS/learn_rust_rustlings-anatasluo","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","1027827497","","learn_rust_rustlings-1027827497","https://github.com/LearningOS/learn_rust_rustlings-1027827497","2022-07-04 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","lc-1010","","learn_rust_rustlings-lc-1010","https://github.com/LearningOS/learn_rust_rustlings-lc-1010","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","0Esther0","","learn_rust_rustlings-0Esther0","https://github.com/LearningOS/learn_rust_rustlings-0Esther0","","0","0"
